priority,id,class,phyloP,phastCons,denovo,lnTPM,max_Lu_riboTPM,validated by 2nd method
574,1946.1,fast-evolving,0.0725476161155495,0.11526190353158301,Yes,0.06493625453115738,0.0,No
575,2981.2,unassigned,1.57452330387182,0.740295698815134,No,3.1080808358401693,0.0,No
576,3727.1,mel-specific,-0.18474444842173002,0.0820000002290019,Yes,0.06217917757413725,0.0,No
577,1664.1,utORFs,0.7808439717793191,0.5653546095862061,Yes,0.33152358363971934,0.642296,No
578,818.1,utORFs,1.48167951377586,0.642423077562573,Yes,3.088412862649533,0.0,No
579,820.1,utORFs,0.799273322668547,0.494280000904885,Yes,0.4363873816945478,0.500676,No
580,548.1,unassigned,1.75783243774304,0.7447849467055,No,3.0847308497547234,0.0,No
581,2113.1,fast-evolving,-0.0889523809125263,0.00330158730318385,No,0.01928190350778325,0.0,No
582,2436.1,utORFs,1.73452525546379,0.9094242431444459,Yes,1.2728901929641288,0.0,No
583,4747.1,fast-evolving,0.137541663444911,0.0621666665069319,No,0.01915732109169441,0.0,No
584,3581.1,alt-frame,2.2808095404257402,0.9324952383425892,Yes,1.2679983188981379,0.0,No
585,2693.1,utORFs,0.833855559449229,0.7167999995277371,No,3.0240768923711423,0.0,No
586,601.1,utORFs,0.68282455923097,0.508307016885578,Yes,0.9689089881119578,0.157832,No
587,4896.1,fast-evolving,0.36587064439808503,0.17178606980918099,Yes,-0.007948505842510738,0.0,No
588,1294.1,utORFs,1.7578032819829,0.781475409311929,No,1.3416021264561422,0.060648,No
589,950.1,utORFs,1.71476727757169,0.7473647794883941,Yes,3.0008539354237267,0.0,No
590,695.1,alt-frame,2.2248819650073197,0.8568611115907622,No,1.2620055524908718,0.0,No
591,1289.1,fast-evolving,0.19571604506676,0.0202469135602982,Yes,-0.04523170300895517,0.0,No
592,3181.1,utORFs,0.8725629685170669,0.510466668214132,Yes,2.9307208406112575,0.0,No
593,978.1,fast-evolving,0.0839621205249745,0.0765075762429853,Yes,-0.07554931808619711,0.0,No
594,2049.1,utORFs,0.8041619018529591,0.444990476009081,No,2.8987483538281476,0.0,No
595,186.1,utORFs,1.6839907308824797,0.747115740442058,Yes,1.2280480556563478,0.08617999999999999,No
596,2280.1,alt-frame,3.12796002381636,0.996253333091736,No,1.2206948090202556,0.0,No
597,1585.1,fast-evolving,0.025698416559617004,0.0331587295809258,No,-0.08196413576811663,0.0,No
598,3100.1,fast-evolving,0.860302561922715,0.521430770318525,Yes,1.0864324142287376,0.11246800000000001,No
599,4105.1,utORFs,1.17647724216384,0.616863388645985,Yes,2.8776845028583793,0.0,No
600,787.1,fast-evolving,0.305965509693856,0.17017241368664401,Yes,-0.09633140107330627,0.0,No
601,3961.1,utORFs,1.03993616443365,0.660659575790286,No,2.8656427224202656,0.0,No
602,61.1,utORFs,0.946809522364111,0.8062063487512731,Yes,1.1992901578296877,0.0,No
603,2235.1,utORFs,0.931009662953984,0.6180579713905671,No,2.863087287954658,0.0,No
604,555.1,utORFs,0.833484849096464,0.49387373559699,Yes,2.8435570745123706,0.0,No
605,1808.1,mel-specific,-0.13897500152234,0.00582500001279792,Yes,-0.1371298593468112,0.0,No
606,1042.1,fast-evolving,0.472541671255992,0.24568750007771697,Yes,-0.13847502081405139,0.0,No
607,900.1,utORFs,1.5245782283865703,0.724095238882298,No,0.962203999838539,0.135365,No
608,3195.1,fast-evolving,0.283435182934799,0.16079629608968898,Yes,-0.18553832504978152,0.0,No
609,788.1,utORFs,1.3348531028319,0.830299436412015,Yes,1.1750444862874492,0.0,No
610,1540.1,utORFs,1.08413095543871,0.7928095254478871,No,2.7609689104535167,0.0,No
611,4119.1,fast-evolving,0.28652500178044,0.13752500035043302,Yes,-0.253851501072919,0.0,No
612,4522.1,utORFs,2.09388060302969,0.9499452735062229,Yes,1.1598102362979652,0.0,No
613,1484.1,alt-frame,3.59396666983763,1.0,No,1.151676796863299,0.0,No
614,1538.1,alt-frame,1.5706515426211298,0.9011363653522549,No,1.1445593674787682,0.0,No
615,603.1,utORFs,0.6803128217705171,0.44083076941912097,No,1.2278623628473686,0.062335,No
616,2829.1,alt-frame,2.79622223351452,0.999616161741392,Yes,1.1384920794537998,0.0,No
617,2819.1,unassigned,1.15808002134164,0.7257733341741059,No,0.6344237191422724,0.191965,No
618,2526.3,utORFs,1.44369299213092,0.679473684101954,No,0.4241245986122474,0.295029,No
619,699.1,fast-evolving,-0.131390801770077,0.0013448276086014599,Yes,-0.37377169257164866,0.0,No
620,388.1,utORFs,0.657592596286149,0.32485185190431604,Yes,2.604411165809391,0.0,No
621,434.1,utORFs,1.38029629852858,0.760626780637673,Yes,0.6563338074370489,0.187146,No
622,1669.1,unassigned,0.441037744752266,0.19022012593769397,No,-0.4013480946504759,0.0,No
623,446.1,utORFs,2.3045789357227098,0.841456140568534,No,1.1018580155930302,0.0,No
624,791.1,mel-specific,0.206262342781288,0.33141203675373104,No,-0.409980788463191,0.0,No
625,2461.1,fast-evolving,-0.0861555540037376,0.0708962957624829,Yes,-0.46525969949518425,0.0,No
626,386.2,alt-frame,2.44232288178076,0.9267604171921751,No,1.0949469127108498,0.0,No
627,4869.1,utORFs,1.8010476315660102,0.8339428576807091,No,1.0935461440679288,0.0,No
628,2202.1,fast-evolving,0.0447037046844209,0.0379135805759924,Yes,-0.4816973348940038,0.0,No
629,912.1,utORFs,1.5289791627340799,0.898625001660548,No,1.086102702379393,0.0,No
630,1734.1,fast-evolving,0.163511113574107,0.0114666667715129,No,-0.5130046628147615,0.0,No
631,915.1,fast-evolving,0.109619048972088,0.0870680270683286,Yes,-0.5404226600717809,0.0,No
632,2295.1,utORFs,1.1237596961445802,0.832356588091961,No,1.079009401422558,0.0,No
633,630.1,alt-frame,1.9508820887412701,0.8680813018553442,No,1.0693602560346238,0.0,No
634,2919.1,mel-specific,-0.186777773344268,0.0144777777139097,Yes,-0.6256679874396156,0.0,No
635,199.1,utORFs,1.6623863534733798,0.8124393947655341,No,1.0660550054723505,0.0,No
636,2140.1,alt-frame,2.0999099097411102,0.862507508467399,No,1.0545503289021687,0.0,No
637,2820.1,unassigned,2.9471764904026903,0.9831254904121891,No,1.0544935463974354,0.0,No
638,758.1,utORFs,0.9433504280865059,0.770470086640368,No,2.442358252697594,0.0,No
639,2022.1,unassigned,0.0,0.0,No,-0.8266762874727944,0.0,No
640,3359.1,utORFs,1.07812777667099,0.697738890236683,Yes,1.04129139104015,0.086254,No
641,4818.1,utORFs,1.4606869706637702,0.772101449889158,Yes,2.4252112263413492,0.0,No
642,2594.1,utORFs,1.81901905034624,0.713152380543761,Yes,2.4241873151531146,0.0,No
643,725.1,utORFs,1.91964443533371,0.901364445384695,Yes,1.0374291984372155,0.0,No
644,2586.1,utORFs,1.06095239097282,0.6661111119938721,Yes,2.380162333129458,0.0,No
645,70.1,utORFs,1.36721737988199,0.953717391560043,Yes,1.0117376296048854,0.0,No
646,4749.1,utORFs,0.9331064734118021,0.6633472234383659,No,1.17518004260042,0.039298,No
647,1153.1,utORFs,1.63005404760809,0.8530450447762451,Yes,1.0116332747911523,0.0,No
648,1807.1,utORFs,0.343488097604547,0.27824404753933096,Yes,-1.4377855698280304,0.0,No
649,1567.1,utORFs,0.903733324394985,0.37558787889411704,No,2.3730879172616426,0.0,No
650,2167.1,utORFs,1.1022525225587299,0.740767676312702,No,2.353514966352173,0.0,No
651,2024.1,alt-frame,1.36624637710443,0.8028985493667958,Yes,1.0051990086113392,0.0,No
652,1724.1,utORFs,1.37191525820674,0.932146893140707,Yes,0.9814861621996318,0.0,No
653,1657.1,fast-evolving,-0.0150869636512969,0.0244637682301708,Yes,-1.6872264958889391,0.0,No
654,2112.1,utORFs,0.924453332323271,0.800666666047958,Yes,0.977866994854113,0.0,No
655,2353.1,utORFs,0.6980196112657291,0.7684117651033199,Yes,2.313761206921547,0.0,No
656,1984.1,utORFs,1.8841962962445802,0.9049074080914978,Yes,0.9663212693196417,0.0,No
657,4737.1,utORFs,0.37750222250198295,0.256568888893041,Yes,-2.280715974910518,0.0,No
658,39.1,utORFs,0.7726666724220631,0.605542856430457,No,2.302967120012431,0.0,No
659,1202.1,utORFs,0.7805227329910409,0.47678030345493705,Yes,2.3012316775403936,0.0,No
660,481.1,nonfunctional,0.312190475659297,0.167095238640387,Yes,-2.6135357923851807,0.0,No
661,1817.1,utORFs,1.5476464793801001,0.947262627853438,No,0.9383527655725699,0.0,No
662,76.1,utORFs,0.7343124884064309,0.40052083332557203,No,2.2779977873587023,0.0,No
663,2558.1,utORFs,1.83393935540296,0.7149090892435379,No,2.2773702540672347,0.0,No
664,1888.1,utORFs,1.75920835306169,0.8867604173719879,No,0.921612147991123,0.0,No
665,944.1,nonfunctional,0.0250294109710547,0.0239607842328648,Yes,-4.47361574624779,0.0,No
666,2032.1,alt-frame,2.21831547672974,0.920410716285308,Yes,0.9198543745500936,0.0,No
667,2896.1,utORFs,1.35871109766541,0.963466667245936,No,0.9141760976102812,0.0,No
668,4889.1,utORFs,2.0235064006500103,0.9946602567648279,Yes,0.8775357662436559,0.0,No
669,2763.1,utORFs,1.61988792038689,0.660166667726482,Yes,2.245384172368343,0.0,No
670,1096.1,utORFs,0.774047625361986,0.462488093500724,Yes,2.244418335652501,0.0,No
671,1883.1,utORFs,2.95769445003114,0.912972222848718,No,0.8282919584781889,0.0,No
672,1920.1,nonfunctional,0.425488099199443,0.389035714041841,Yes,-6.907755278982137,0.0,No
673,2962.1,nonfunctional,0.0268333326601304,0.13839743614274402,No,-6.907755278982137,0.0,No
674,4812.1,nonfunctional,0.17686420346230802,0.22776543288089202,Yes,-6.907755278982137,0.0,No
675,2810.1,nonfunctional,0.4224691359947129,0.27883950666306,Yes,-6.907755278982137,0.0,No
676,3076.1,nonfunctional,0.47581371829352,0.40744117740085206,Yes,-6.907755278982137,0.0,No
677,1348.1,nonfunctional,-0.0521916685587106,0.035441666902625,Yes,-6.907755278982137,0.0,No
678,514.1,nonfunctional,0.0124252908488457,0.0329080459717982,No,-6.907755278982137,0.0,No
679,4452.1,mel-specific,0.585019318107965,0.987628019662295,No,0.8275696760343648,0.0,No
680,2421.1,utORFs,0.9904999874376998,0.8886499981085458,Yes,0.8091904815329432,0.0,No
681,3843.1,alt-frame,1.8636858973003603,0.8324967959503199,No,0.7903142716005991,0.0,No
682,1812.1,alt-frame,0.6958039228019179,0.992745097945718,No,0.783105793513137,0.0,No
683,2337.1,utORFs,1.8300329727681899,0.87844322303791,No,0.7658319618864413,0.0,No
684,2515.1,utORFs,1.24488034903303,0.76731623965017,No,2.1358017898480735,0.0,No
685,2155.1,utORFs,1.48533334186775,0.7806535950546859,Yes,0.7311166304405138,0.09136,No
686,1824.1,utORFs,1.16553175284357,0.6590555544816961,Yes,2.1325759464330867,0.0,No
687,2695.1,utORFs,1.17285316970776,0.73600396899634,Yes,2.1270949886023742,0.0,No
688,69.1,utORFs,0.7064687487775999,0.397812499876939,Yes,1.0155929329480173,0.020941,No
689,2397.1,utORFs,1.62762744958494,0.781303922336448,Yes,0.29487166527914477,0.15221300000000001,No
690,1489.1,utORFs,1.2880784259451699,0.7994771243241959,No,2.1121331741984455,0.0,No
691,782.1,utORFs,1.3793478147599099,0.46144927460261603,No,2.0669435157057743,0.0,No
692,1352.1,utORFs,1.7142758709432098,0.938482758813891,Yes,0.6838319280018597,0.0,No
693,3643.1,utORFs,1.55219444436657,0.7038214285003341,No,2.0548240012714776,0.0,No
694,986.1,utORFs,1.3523904849376003,0.8090000019896599,Yes,0.672415251596698,0.0,No
695,3654.1,utORFs,1.2386201427051,0.7298294578375679,No,2.0494068574744295,0.0,No
696,1385.1,utORFs,0.9556111102509829,0.5191898157375999,No,2.0396481845973122,0.0,No
697,1701.1,utORFs,2.23446667268872,0.945019048594293,No,0.6609483164198032,0.0,No
698,127.1,utORFs,1.53334581973225,0.713333333817718,Yes,2.0226314789233086,0.0,No
699,2011.1,utORFs,1.50143677489725,0.8742413816909341,No,0.6583931967016471,0.0,No
700,403.1,utORFs,1.18489394300427,0.6927575765805539,No,2.0060960864285025,0.0,No
701,2396.1,utORFs,1.11155789533973,0.716435088510952,No,0.776148737288303,0.05683200000000001,No
702,1541.1,utORFs,1.47424668478547,0.7173533344098059,No,1.9974799837734902,0.0,No
703,4112.1,utORFs,1.14371543136762,0.5893577238917729,Yes,1.9880872022116418,0.0,No
704,2137.1,alt-frame,0.7736842094087291,0.44077192908847296,No,1.9867589317881897,0.0,No
705,1958.1,utORFs,1.4058500327557901,0.755383336247178,No,1.9859848930248334,0.0,No
706,1609.1,utORFs,2.38404765171664,0.991685712905157,No,0.6055550895340082,0.0,No
707,184.1,utORFs,0.5971783019409179,0.5500000020157,No,1.967068020058726,0.0,No
708,211.1,utORFs,0.741097221952967,0.591111112287359,Yes,1.9557096906054094,0.0,No
709,4088.1,utORFs,0.877866664014895,0.8178148131714099,Yes,0.5891695970993144,0.0,No
710,619.1,utORFs,0.805717951140534,0.5489743613960371,No,1.952581559908773,0.0,No
711,1524.1,utORFs,2.57722872851136,0.9992679739310071,No,0.5829918548171854,0.0,No
712,2552.1,utORFs,1.9495833427354199,0.767114581896749,Yes,1.9415310031484163,0.0,No
713,4986.1,utORFs,0.997000004459597,0.7187215196030641,Yes,0.8762172071804633,0.002204,No
714,475.1,utORFs,1.45478222666308,0.8560844444933661,Yes,0.562177076462314,0.0,No
715,2000.1,fast-evolving,0.9108888979061259,0.730870369200905,Yes,1.924839134839292,0.0,No
716,2274.1,utORFs,2.0288333163907097,0.7927888911631371,No,1.9233852139250749,0.0,No
717,3409.1,utORFs,1.4459047530212301,0.851634921568875,Yes,0.5412417283217813,0.0,No
718,2731.1,utORFs,1.34338094663939,0.790238096572769,Yes,1.9202092640433837,0.0,No
719,628.1,utORFs,1.51996824345256,0.829944444110706,No,0.5244758342884854,0.0,No
720,1095.1,utORFs,1.90618579041612,0.8196885256068729,Yes,0.5237090745566639,0.0,No
721,1596.1,utORFs,1.16631914275626,0.5398297881342621,No,0.4597638815155431,0.096348,No
722,553.1,alt-frame,2.60643752237471,0.969083335250616,No,0.5216088749714075,0.0,No
723,2321.1,utORFs,0.652157407667902,0.398694443305161,Yes,1.8921039254682106,0.0,No
724,3067.1,utORFs,1.3392311787653401,0.729661289474837,Yes,1.8777345455546997,0.0,No
725,4867.1,utORFs,1.03384126660232,0.509513226913648,Yes,1.8723895428299848,0.0,No
726,2574.1,utORFs,1.34976556661262,0.628538461262616,Yes,1.863204708978092,0.0,No
727,636.1,utORFs,1.50006668336157,0.781876191835008,Yes,1.8566544893123247,0.0,No
728,1989.1,utORFs,1.0518728097851702,0.5974122818611489,Yes,1.8524063653062206,0.0,No
729,322.1,utORFs,2.0930217429725597,0.8916666659162099,Yes,0.45168880711834936,0.0,No
730,1218.1,utORFs,2.59972912057613,0.9890833348035809,No,0.44273391753620017,0.0,No
731,252.1,utORFs,2.34497613060687,0.9972976176511671,No,0.4403269763100708,0.0,No
732,1983.1,utORFs,1.1205142839323898,0.681657142587937,Yes,1.8390066976523467,0.0,No
733,779.1,utORFs,0.586600004695356,0.348466669408871,Yes,1.8317856271543593,0.0,No
734,2339.1,utORFs,0.8780000062075021,0.649699346665323,Yes,1.8308050067825767,0.0,No
735,1528.1,utORFs,1.7873869149092,0.9983452391766371,Yes,0.40418695828925194,0.0,No
736,2303.1,utORFs,1.8756025620760102,0.7810769217918649,Yes,-1.5180718641369548,0.24605500000000002,No
737,1387.1,utORFs,2.09364583541173,0.910750000983777,No,0.3515719457628289,0.0,No
738,2998.1,utORFs,1.1304687571052199,0.7834374999353408,Yes,1.7956586907070975,0.0,No
739,4670.1,utORFs,0.96295062734251,0.604333334260356,No,0.5722499257529898,0.044427,No
740,1346.1,utORFs,0.907558236923349,0.547963857186966,Yes,0.596919830283341,0.039679,No
741,1633.1,utORFs,0.599810813545241,0.405630630559523,Yes,1.771629888488423,0.0,No
742,954.2,alt-frame,2.42045096863134,0.8700980392339469,Yes,0.2944218093148398,0.0,No
743,1686.1,utORFs,0.9412857046838671,0.6892619053847049,Yes,1.7698229467962383,0.0,No
744,2730.1,alt-frame,2.7328055592046803,0.9992916666799121,No,0.2888159293929766,0.0,No
745,2301.1,alt-frame,1.98603707945181,0.8972592585616641,No,0.28208921152190275,0.0,No
746,697.1,utORFs,1.7611642526012798,0.8241304345760749,Yes,0.2818470819572658,0.0,No
747,1271.1,utORFs,1.1658395336435001,0.630938272395769,No,1.7634482967061118,0.0,No
748,2393.1,utORFs,1.3084878192957101,0.9493333349852421,Yes,0.2705933890759495,0.0,No
749,859.1,utORFs,1.19522988696947,0.685137931453519,No,1.7462593618812672,0.0,No
750,834.1,alt-frame,1.9081809621060402,0.8067142843601429,No,0.2657025323994717,0.0,No
751,524.1,utORFs,1.99321949024632,0.8953902449807142,No,0.2544708858675478,0.0,No
752,1490.1,alt-frame,1.98259461377873,0.715216216969992,Yes,1.7446725786642117,0.0,No
753,4944.1,utORFs,1.08594230533792,0.667557694280568,Yes,1.7316801466256426,0.0,No
754,817.1,utORFs,1.3711071377176598,0.952083333262375,Yes,0.2477073751238574,0.0,No
755,2079.1,utORFs,1.8986363638512298,0.9465757592045,No,0.24645921634725562,0.0,No
756,3511.1,alt-frame,1.99298450652539,0.7750930238430309,No,0.6032421664923078,0.0020329999999999997,No
757,2260.1,utORFs,1.4903981469364598,0.9886388900103392,Yes,0.20503823477083472,0.0,No
758,2815.1,unassigned,2.27622666052853,0.98922000070413,No,0.19557582955569153,0.0,No
759,1692.1,utORFs,1.87660665492062,0.83886666735479,Yes,0.19191043619280168,0.0,No
760,552.1,utORFs,2.34443135541298,0.9972745110006891,No,0.17442126484103468,0.0,No
761,528.1,utORFs,1.95496969229796,0.959383837351895,Yes,0.17069674978776778,0.0,No
762,1531.1,utORFs,1.6734666701406202,0.9098222229215831,No,0.165598333263392,0.0,No
763,255.1,utORFs,0.7084545448676429,0.5409696971376741,Yes,1.6567078740619139,0.0,No
764,871.1,utORFs,1.87115910039707,0.928431820711756,No,0.1644367393243299,0.0,No
765,998.1,utORFs,0.5983921501274201,0.505823530777193,No,1.652786057547503,0.0,No
766,1818.1,utORFs,2.43657236189564,0.93837106959168,No,0.14015490863206526,0.0,No
767,1874.1,utORFs,1.48979708726477,0.8941884055679691,Yes,0.13876405334512476,0.0,No
768,2450.1,utORFs,0.830371080347155,0.482012578256212,No,1.6344003422790592,0.0,No
769,4458.1,utORFs,0.6165729143043179,0.5629583350346371,Yes,1.6224656813313496,0.0,No
770,4457.1,alt-frame,3.1042812261051296,0.9552187511775021,No,0.08993302149342593,0.0,No
771,408.1,utORFs,1.52854667701448,0.7461333341524,Yes,1.6175435726310188,0.0,No
772,2496.1,utORFs,1.75850618731253,0.7521913583307059,Yes,0.014256885902923273,0.09583799999999999,No
773,4982.1,utORFs,1.86812962881105,0.7976234577198079,No,1.6172665882274777,0.0,No
774,2701.1,utORFs,0.7469417966542541,0.349296296327055,Yes,1.6172665882274777,0.0,No
775,2735.1,utORFs,1.49756173644629,0.6391358043219499,No,1.6166438869244268,0.0,No
776,4170.1,utORFs,0.863724642247636,0.536521739780269,Yes,1.607801574362904,0.0,No
777,1695.1,utORFs,1.7807582535225799,0.8526007327888221,Yes,0.030016949703151125,0.0,No
778,1560.1,utORFs,2.5926717103110897,0.854318181768935,Yes,0.026308866723301547,0.0,No
779,4067.1,utORFs,1.14340741125246,0.75348148527512,Yes,1.6065224666491589,0.0,No
780,2333.1,utORFs,1.26387719569826,0.6618771932961971,No,1.5891376493377625,0.0,No
781,929.1,utORFs,2.34714926188969,0.934089553125425,No,0.013563597117427939,0.0,No
782,2347.1,utORFs,0.643191122292644,0.39930666709784396,Yes,1.5870466896136115,0.0,No
783,948.1,utORFs,1.09525833416167,0.9072249998648959,Yes,0.008597931624930251,0.0,No
784,3091.1,utORFs,2.39015385627938,0.901905982890445,Yes,-0.02920226580821285,0.0,No
785,1615.1,utORFs,2.5385861924324904,0.9965632181057991,Yes,-0.032916864225741485,0.0,No
786,676.1,utORFs,1.7659797861588897,0.824853534997803,No,-0.04384531013665453,0.0,No
787,3203.1,utORFs,1.44544444885105,0.655263888897025,Yes,1.567444398619682,0.0,No
788,1222.1,alt-frame,1.70254166103486,0.9762847241428159,No,-0.05320037486798103,0.0,No
789,3699.1,utORFs,0.920818837656491,0.7515797110129342,Yes,1.5575596048544336,0.0,No
790,4892.1,utORFs,0.505833329835681,0.33773412693814797,No,1.5566972553328178,0.0,No
791,2572.1,utORFs,0.6876419805749151,0.453604939012834,Yes,1.542751379303019,0.0,No
792,1689.1,utORFs,1.84507980376062,0.813755868485923,No,-0.07782101080406799,0.0,No
793,2753.1,utORFs,2.09994546262491,0.843678788781505,Yes,-0.09896545218013614,0.0,No
794,593.1,alt-frame,1.3631037163513702,0.8482740772189571,Yes,-0.1239590681431126,0.0,No
795,922.1,utORFs,2.3232285638650296,0.999647619043078,No,-0.12544418244190367,0.0,No
796,2015.1,alt-frame,1.48009040323481,0.9877683614606909,No,-0.1768457762820212,0.0,No
797,572.1,utORFs,0.9956666708138641,0.758019610262458,Yes,1.515317764261168,0.0,No
798,1715.1,mel-specific,1.0319583309659102,0.998104168723027,No,-0.20176251350082733,0.0,No
799,479.1,utORFs,1.5944761817975501,0.9252083325582572,No,-0.24316260202824802,0.0,No
800,2464.1,utORFs,1.50595452410705,0.5321666670109461,No,1.5049070525167512,0.0,No
801,340.1,utORFs,1.6079375187509901,0.8970208349619498,No,-0.2619233616794118,0.0,No
802,2238.1,utORFs,1.2517692322751202,0.593585470340585,Yes,-0.04203001555060162,0.061936,No
803,4485.1,utORFs,1.0192933311065,0.8104266644486541,Yes,-0.2986324765448634,0.0,No
804,3704.1,alt-frame,2.2353136940841,0.947401961749967,No,-0.31017038296871674,0.0,No
805,759.1,utORFs,2.54392503954781,0.9424666673255458,No,-0.3508533509139631,0.0,No
806,4484.1,utORFs,0.6870416636811569,0.459770833074193,No,1.477369220969044,0.0,No
807,876.1,utORFs,0.9604029811974341,0.5842139302852529,Yes,1.4748284531902445,0.0,No
808,745.1,utORFs,3.2411110712974196,0.999870370935511,Yes,-0.37966140568969675,0.0,No
809,2220.1,utORFs,0.8550289820447781,0.617115942648261,Yes,1.4458807971490872,0.0,No
810,1756.1,utORFs,0.99484416402199,0.640125542600413,Yes,1.4441813567019133,0.0,No
811,2857.1,utORFs,2.2299811149633997,0.936767294785482,Yes,-0.44880433069027303,0.0,No
812,1604.1,utORFs,2.7484946266938297,0.99988172067109,No,-0.45778261102878026,0.0,No
813,3325.1,utORFs,1.4088439718813601,0.621021276690786,Yes,1.4393304983741133,0.0,No
814,829.1,utORFs,1.04025806502629,0.604311827530143,Yes,1.4347530417833068,0.0,No
815,2239.1,alt-frame,2.24630769786353,0.9669743605340141,Yes,-0.4681477524509283,0.0,No
816,41.1,utORFs,0.56884684312988,0.322225225602721,Yes,1.432874227236435,0.0,No
817,4672.1,alt-frame,2.71608975739815,0.999679487485152,Yes,-0.4757014309318259,0.0,No
818,1144.1,utORFs,1.73693650132094,0.85894709014181,Yes,-0.48783527220830586,0.0,No
819,1525.1,utORFs,2.56486760123663,0.927461186543503,No,-0.5014761334473572,0.0,No
820,351.1,utORFs,0.6298518577004201,0.300712961969785,Yes,1.4182602155418769,0.0,No
821,881.1,alt-frame,1.52675757455555,0.9737727280819058,Yes,-0.5151164830164833,0.0,No
822,1804.1,utORFs,1.3011666641082802,0.818423810733726,Yes,-0.5321292770382172,0.0,No
823,2640.1,utORFs,1.77253332841521,0.7479199997506409,Yes,1.4051801466764753,0.0,No
824,999.1,utORFs,1.8268888688608402,0.6863846160535121,No,1.403590418219555,0.0,No
825,2288.1,alt-frame,2.33879166095479,0.86596875085767,No,-0.5472752466056668,0.0,No
826,3068.1,alt-frame,3.3786667030471498,0.9939900503229742,No,-0.5522259104649401,0.0,No
827,3513.1,utORFs,0.8808988024968479,0.581619047404577,Yes,1.3781210504307293,0.0,No
828,2067.1,alt-frame,2.71399999218799,0.94949305543883,No,-0.6675925006320295,0.0,No
829,1561.1,utORFs,1.91423111164011,0.8431688897373779,No,-0.6772147780292298,0.0,No
830,4069.1,utORFs,0.883651746549315,0.714373134453642,Yes,1.3582520758849232,0.0,No
831,2.1,utORFs,2.3947666640186496,0.9313888884046009,Yes,-0.7472760703983549,0.0,No
832,2205.1,alt-frame,3.81752379871314,0.991507937037756,No,-0.7798931382309444,0.0,No
833,348.1,alt-frame,1.2608257539034098,0.992712122021299,Yes,-1.0147418392310465,0.0,No
834,45.1,utORFs,0.96505333142976,0.62229333352608,Yes,1.3365982116697062,0.0,No
835,658.1,alt-frame,1.58916049698989,0.9250308645107309,Yes,-1.4846042355127735,0.0,No
836,216.1,utORFs,1.85359330431869,0.877046666938501,Yes,-1.525115146522248,0.0,No
837,2054.1,alt-frame,2.24461238780745,0.8575813960908492,No,-1.553270267020914,0.0,No
838,972.1,alt-frame,1.79892423243798,0.918151513038373,Yes,-1.6102582488180028,0.0,No
839,1815.1,utORFs,1.37123076565779,0.649358975822424,Yes,1.3001971116429105,0.0,No
840,335.1,utORFs,1.15306926369808,0.7047575758014158,Yes,1.294005811589295,0.0,No
841,4932.1,nonfunctional,0.592208330260797,0.9416805580258371,Yes,-2.2964439882372827,0.0,No
842,1953.1,utORFs,1.2407798742818301,0.759672956318966,Yes,1.2836174635579325,0.0,No
843,2166.1,nonfunctional,1.8993889018666898,0.9983333349227909,No,-2.498004047465277,0.0,No
844,1801.1,utORFs,1.5072962943361001,0.748703703979881,No,1.280736603788982,0.0,No
845,2445.1,utORFs,0.7208978508283649,0.568026881912843,Yes,1.2802238712677985,0.0,No
846,20.1,nonfunctional,2.08733332220997,0.9697619062094459,No,-2.775360560235799,0.0,No
847,2434.1,nonfunctional,2.7976232129351604,0.99882608824882,Yes,-3.0105616877999926,0.0,No
848,99.1,utORFs,1.31671999731101,0.632893336083119,Yes,1.2671844768390674,0.0,No
849,2825.1,unassigned,4.139872502667981,0.9996176467222329,No,-3.3638437951208067,0.0,No
850,4589.1,utORFs,0.8824504469227679,0.688936937410544,No,1.2666250162503885,0.0,No
851,965.1,nonfunctional,1.76206666082144,0.8867333332697549,Yes,-3.4750915305238608,0.0,No
852,3392.1,utORFs,1.0982637368871802,0.42111355331538697,Yes,1.264124749742598,0.0,No
853,420.1,mel-specific,0.716761901974678,0.557571425501789,Yes,1.2622976542813646,0.0,No
854,2207.1,utORFs,1.5619047737961298,0.659142856674624,No,1.256127587525416,0.0,No
855,1197.1,utORFs,1.86979628841818,0.799086420703392,No,1.2157595667178913,0.0,No
856,3472.1,utORFs,1.26246498704494,0.7263501402370881,No,-0.896995586266204,0.044848,No
857,1499.1,nonfunctional,0.5189333236962561,0.894426669279734,Yes,-6.907755278982137,0.0,No
858,1731.1,nonfunctional,1.43553029433965,0.8738333346502091,Yes,-6.907755278982137,0.0,No
859,1709.1,nonfunctional,1.5354166400437799,0.995055554641618,No,-6.907755278982137,0.0,No
860,1821.1,nonfunctional,2.23534918659263,0.9202539683060931,No,-6.907755278982137,0.0,No
861,2431.1,nonfunctional,2.36378262173114,0.995608697766843,No,-6.907755278982137,0.0,No
862,1678.1,nonfunctional,2.4737166772907,0.9740499973297121,No,-6.907755278982137,0.0,No
863,2855.1,nonfunctional,2.26530161535456,0.998698412425934,Yes,-6.907755278982137,0.0,No
864,2449.1,nonfunctional,1.7496400284643001,0.999200001557668,No,-6.907755278982137,0.0,No
865,3962.1,nonfunctional,1.0662029022755801,0.997782607009445,No,-6.907755278982137,0.0,No
866,2628.1,nonfunctional,1.77037930257362,0.81744827784266,No,-6.907755278982137,0.0,No
867,2141.1,nonfunctional,1.22830207725444,0.822583333568521,Yes,-6.907755278982137,0.0,No
