,furthest,genomic,phyloP,phastCons,length,monophyletic,sigTPM,tau,dev_tau
783.1,droGri,intergenic,2.1276266761620803,0.906253333613277,25.0,False,5.492716000000001,0.9422825134991736,0.9313280871682986
786.1,droMir,sense,1.1986666751715,0.754104574728343,51.0,False,12.424183,0.614950750109899,0.6745312004927735
787.1,droRho,intergenic,0.305965509693856,0.17017241368664401,29.0,False,0.9071629999999999,0.9971270782281318,
788.1,droRho,intergenic,1.3348531028319,0.830299436412015,59.0,False,3.237287,1.0,0.9999999999999996
790.1,dm,antisense,0.323015873283443,0.48973809324005396,21.0,True,5.084154,0.9652791153738765,0.9266107033040696
791.1,dm,antisense,0.206262342781288,0.33141203675373104,72.0,True,0.662663,0.9416362210063564,0.9495464796443734
793.1,droMir,intergenic,0.874695032732627,0.557354610163969,47.0,False,13.788281,0.9820300100058654,0.8056386493578527
797.1,droRho,intergenic,0.19029629476696103,0.3159629634307,54.0,False,1.42933,1.0,0.905559662070648
799.1,droFic,intergenic,0.235287357833579,0.13663218468936097,29.0,False,4.499891000000001,0.8366697948411062,0.9754385652080109
803.1,droMir,antisense,1.9697719428753602,0.9979824591101261,19.0,False,15.263538,0.8632105398139143,0.7962393328573731
813.1,droRho,antisense,-0.160547619197695,0.00464285720400291,28.0,False,5.038297,0.9357204721467841,0.9335924219837205
814.1,droGri,intergenic,1.4845530547661998,0.646090908298819,44.0,False,1.140411,1.0000000000000002,0.9999999999999996
815.1,droRho,antisense,1.3798691944341002,0.8835316458599101,79.0,False,5.983638,0.8169303689905458,0.8762413298629261
817.1,droRho,intergenic,1.3711071377176598,0.952083333262375,28.0,False,1.2800850000000001,0.9967640797828847,0.9243306816185719
818.1,droMir,antisense,1.48167951377586,0.642423077562573,26.0,False,21.941225,0.9201029484988972,0.8806830050773043
820.1,droFic,antisense,0.799273322668547,0.494280000904885,50.0,False,1.546108,0.9748609182642158,0.9999999999999996
824.1,droMir,intergenic,-0.38778333143952004,0.0014166666641055301,20.0,False,2.27621,,
829.1,droRho,antisense,1.04025806502629,0.604311827530143,62.0,False,4.197608,0.756886980986108,0.912500023611934
830.1,droMir,sense,1.0506738130613,0.640750000045712,140.0,False,9.471185,0.9463431505300754,0.9095337536228361
834.1,droGri,antisense,1.9081809621060402,0.8067142843601429,35.0,False,1.303347,0.9996849567650465,0.9389359789099505
835.1,droRho,antisense,0.31029823754930397,0.207596491381992,38.0,False,22.925844,0.7403635909823292,0.7608022807478876
836.1,droGri,antisense,2.63393331473279,0.9547666662614099,90.0,False,5.103233,0.8324746893343093,0.96297704191061
842.1,droMir,antisense,1.24342222613869,0.716266668581887,45.0,False,16.810999,0.8234964217257039,0.9469192678357093
854.1,droFic,intergenic,1.7558529125572198,0.850313725104606,68.0,False,1.836875,1.0,0.8731787525609221
857.1,droRho,intergenic,0.895022216221939,0.6517444430035539,30.0,False,2.322795,0.9721936683994347,0.8472349107605261
859.1,droGri,antisense,1.19522988696947,0.685137931453519,58.0,False,5.732117,0.9626809639034639,
862.1,droWil,sense,1.4791528036714399,0.8391805583928041,24.0,False,38.527573,0.8243449314942877,0.8522344515167566
871.1,droGri,intergenic,1.87115910039707,0.928431820711756,44.0,False,1.177729,1.0,0.9219651286046519
874.1,droMir,antisense,1.49579510631023,0.8774587162464158,109.0,False,4.623305,0.8834699181650472,0.7838626117918606
